OBJECT_ID,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE
300973,NAVAJO,2001,2452056.5,147,1826,9,Miscellaneous,2452056.5,147,1845,0.5,B,33.102,-110.1023
731722,,1995,2449864.5,147,,13,Missing/Undefined,2449864.5,147,1224,15,C,33.725,-80.12916667
133732,DOME ROCK,2000,2451690.5,147,1550,1,Lightning,2451691.5,148,1400,0.7,B,38.06388889,-105.0552778
732125,,1995,2449864.5,147,,13,Missing/Undefined,2449864.5,147,,2.2,B,33.24166667,-81.17916667
1233262,CITRUS #2,2002,2452421.5,147,1425,3,Smoking,,,,0.1,A,32.9282,-112.7929
1084142,BEST                     ,2006,2453882.5,147,,5,Debris Burning,,,,1,B,38.24388888,-120.7880556
176,TURKEY,2005,2453517.5,147,1430,1,Lightning,2453519.5,149,1800,0.1,A,33.36861111,-108.6005556
320480,LONG,2006,2453882.5,147,1352,7,Arson,2453882.5,147,1500,0.1,A,39.527789,-121.531444
97303,PALOMINO,1997,2450595.5,147,1517,1,Lightning,2450596.5,148,1400,1.5,B,34.39166667,-110.8733333
219806,BIG DUCK,1993,2449134.5,147,1520,1,Lightning,2449134.5,147,2359,0.1,A,39.9666,-108.5007
309211,ENGLEBRIGHT,2000,2451690.5,147,2028,2,Equipment Use,2451690.5,147,2145,1,B,39.230081,-121.268939
1555542,2926 CR 117,2011,2455708.5,147,,5,Debris Burning,,,,1,B,30.7986874,-95.9266701
585086,,2004,2453151.5,147,,7,Arson,,,,1,B,34.49999999,-79.98333001
1386474,,1992,2448768.5,147,1030,5,Debris Burning,2448768.5,147,1500,2.52,B,33.3674,-85.1813
1125014,"""DIAZ,G.""                ",2006,2453882.5,147,,9,Miscellaneous,,,,0.3,B,39.93611111,-122.3369444
1143862,HILL ST / BLUME ST       ,2010,2455343.5,147,,9,Miscellaneous,,,,0.1,A,35.03194444,-120.4869444
1346659,,2002,2452421.5,147,1340,9,Miscellaneous,2452421.5,147,1340,0.1,A,41.40348008,-74.33472488
78248,BEN SPRING,1995,2449865.5,148,1550,4,Campfire,2449865.5,148,1608,0.1,A,36,-106.7166667
794227,,1996,2450230.5,148,2100,5,Debris Burning,2450232.5,150,2119,0.01,A,44.499278,-89.52104267
321838,ROYAL,2005,2453518.5,148,1704,1,Lightning,2453518.5,148,1800,0.1,A,38.4742,-105.3575
23288,PINE LAKE,2007,2454248.5,148,1430,9,Miscellaneous,2454248.5,148,1845,0.1,A,37.7475,-111.9480556
976308,,1996,2450230.5,148,,2,Equipment Use,,,,2,B,29.74,-82.11
277356,LOWERCROW,2002,2452422.5,148,1540,4,Campfire,2452422.5,148,1652,0.2,A,47.4694,-114.2865
1785459,GRASS FIRE ,2014,2456805.5,148,,9,Miscellaneous,,,,1,B,32.4221409,-95.2309499
322323,HAPPYHOLOW,2001,2452057.5,148,1841,1,Lightning,2452063.5,154,1445,0.1,A,40.4866,-108.5423
1050065,US 74 OVERHEAD BRIDGE,2002,2452422.5,148,,7,Arson,,,,8,B,34.65,-79.2
406733,,2004,2453152.5,148,,6,Railroad,,,,5,B,27.84556001,-81.53528
35291,EAGLE,2009,2454979.5,148,1600,1,Lightning,2454980.5,149,1355,0.1,A,39.34722222,-120.5869444
35085,WHEEL BARREL 4,2009,2454979.5,148,1030,7,Arson,2454979.5,148,1115,0.1,A,40.49555556,-121.0947222
1231486,,2010,2455344.5,148,1844,7,Arson,,,,0.1,A,40.4086,-104.7617
1183366,,2010,2455344.5,148,,9,Miscellaneous,,,,5,B,32.969,-110.7689
1588885,,2012,2456074.5,148,1244,7,Arson,2456074.5,148,1355,1,B,32.710564,-80.815132
327563,COUNTYLINE,2001,2452057.5,148,852,7,Arson,2452057.5,148,2000,19,C,43.18112,-115.96121
1361658,NIKOLVSK 2,1993,2449135.5,148,,8,Children,2449135.5,148,,0.1,A,59.816665,-151.600006
196531,PINE RIVER,1993,2449135.5,148,1450,1,Lightning,2449135.5,148,1620,0.1,A,37.2167,-107.6173
1159609,,2005,2453518.5,148,1545,9,Miscellaneous,2453518.5,148,1603,3.5,B,32.437352,-86.971341
764487,,2000,2451691.5,148,,9,Miscellaneous,,,,0.3,B,46.96901,-120.79648
1471045,WHISPERING PINES,2011,2455709.5,148,900,1,Lightning,2455743.5,182,1900,1600,F,28.36916667,-81.07527778
335120,WATERTANK,2003,2452787.5,148,1800,9,Miscellaneous,2452787.5,148,2100,0.1,A,39.2086,-114.8819
396866,,2007,2454248.5,148,,13,Missing/Undefined,,,,0.1,A,30.76278,-86.88388998
1243651,FY2001-CAMDEN-104,2001,2452057.5,148,1430,1,Lightning,2452057.5,148,1430,0.1,A,31.0351,-81.699
413693,,2006,2453883.5,148,,5,Debris Burning,,,,0.2,A,30.20889002,-82.75499999
333529,SNOWBOWL2,2003,2452787.5,148,1405,4,Campfire,2452787.5,148,1532,0.1,A,40.9016,-115.7853
662415,,2006,2453883.5,148,,9,Miscellaneous,,,,0.3,B,37.25582999,-78.15899999
1542923,ANTHONY FIRE,2010,2455345.5,149,,5,Debris Burning,,,,1,B,32.5138453,-98.0382823
1525356,LIVINGSTON - 418,2011,2455710.5,149,1616,9,Miscellaneous,2455710.5,149,2026,80,C,30.31383333,-94.07783333
918383,,2000,2451692.5,149,,5,Debris Burning,,,,2,B,32.4206,-80.7278
75785,ELK BOWEN,1995,2449866.5,149,1230,3,Smoking,2449866.5,149,1330,0.1,A,48.48,-114.815
261542,C. LAWRENCE,2007,2454249.5,149,1030,1,Lightning,2454249.5,149,1330,0.1,A,45.2819,-100.7826
303581,NOLINE,2008,2454614.5,149,1654,7,Arson,2454614.5,149,1725,0.5,B,33.292658,-110.43615
768081,,1995,2449866.5,149,,8,Children,,,,0.1,A,48.05326,-117.54232
571003,,2007,2454249.5,149,,9,Miscellaneous,,,,0.25,A,40.84139,-75.86166
136841,CUNNINGHAM FIRE,2001,2452058.5,149,1200,4,Campfire,2452058.5,149,1400,0.1,A,32.68,-109.89
281411,CAMPBELL FARMS,2009,2454980.5,149,1230,5,Debris Burning,2454980.5,149,1400,5,B,46.4263,-120.5218
463400,,1996,2450231.5,149,,13,Missing/Undefined,,,,0.1,A,47.544964,-116.117723
1009136,,1994,2449501.5,149,,7,Arson,,,,0.1,A,34.8983,-79.6917
1665611,,2013,2456441.5,149,1639,9,Miscellaneous,2456448.5,156,1516,0.28,B,43.075,-74.7667
996877,,2001,2452058.5,149,,1,Lightning,,,,10,C,29.9694,-82.3447
557181,,2007,2454249.5,149,,9,Miscellaneous,,,,0.25,A,39.40934,-74.55492
1202050,,2010,2455345.5,149,,1,Lightning,,,,0.11,A,31.82128258,-82.64141603
35361,SADDLE,2009,2454980.5,149,2200,1,Lightning,2454980.5,149,2330,0.1,A,41.80416667,-122.1036111
1542924,ASPEN & ELDERBERRY,2010,2455345.5,149,,5,Debris Burning,,,,0.5,B,32.66857,-95.024529
558636,POLVADERA,2000,2451692.5,149,,9,Miscellaneous,,,,0.1,A,34.20629999,-106.9118
1744600,N 51 05/29/2014,2014,2456806.5,149,,2,Equipment Use,,,,2,B,33.354751,-97.435568
484065,,2007,2454249.5,149,,5,Debris Burning,,,,0.75,B,44.22083,-69.06428
1661427,UNKNOWN,2013,2456441.5,149,905,9,Miscellaneous,2456441.5,149,929,0.1,A,40.6385,-104.5632
343942,PET JCT,2002,2452423.5,149,1618,1,Lightning,2452788.5,149,1800,0.1,A,37.7233,-111.7182
309216,RIVER,2000,2451692.5,149,1435,9,Miscellaneous,2451692.5,149,1530,1,B,36.814639,-119.384731
308144,LOST,2002,2452423.5,149,1500,5,Debris Burning,2452423.5,149,1500,0.1,A,35.0183,-114.4869
1192260,,2010,2455345.5,149,,1,Lightning,,,,0.1,A,40.82318054,-73.86681106
214057,N.CROCKER,1996,2450231.5,149,1300,11,Powerline,2450231.5,149,1325,0.2,A,35.2166,-119.601
1525352,LIVINGSTON - 414,2011,2455710.5,149,1418,1,Lightning,2455710.5,149,1537,1,B,30.28805556,-94.43585167
611689,,1998,2450962.5,149,,5,Debris Burning,,,,3,B,32.30208,-95.21042
996971,,2001,2452058.5,149,,1,Lightning,,,,2,B,30.0922,-82.1408
1826234,,2015,2457171.5,149,1835,5,Debris Burning,2457171.5,149,1858,1,B,38.91425,-120.94905
965157,,1994,2449501.5,149,,6,Railroad,,,,2.2,B,28.38,-82.67
485301,,2008,2454615.5,150,,9,Miscellaneous,,,,1,B,44.74152,-84.08893
1118493,MAJESTIC                 ,1992,2448771.5,150,,9,Miscellaneous,,,,0.1,A,40.38194444,-122.3769444
1358585,PUTNAM/DUNNS CREEK LIGHTING FIRE,2010,2455346.5,150,2220,1,Lightning,2455347.5,151,2220,0.1,A,29.587,-81.5805
1555703,BLACK FLAT RD,2011,2455711.5,150,,9,Miscellaneous,,,,10,C,33.68064,-98.898926
302717,AIRPORT 79,2005,2453520.5,150,1740,7,Arson,2453520.5,150,2050,1,B,33.3839,-110.4505
1542937,GRASS FIRE,2010,2455346.5,150,,2,Equipment Use,,,,1,B,32.057554,-94.916382
1844320,NA,2015,2457172.5,150,1627,9,Miscellaneous,2457172.5,150,1809,0.1,A,44.3031,-75.8038
1147118,BARBARA DRIVE,1992,2448771.5,150,,2,Equipment Use,2448771.5,150,,1,B,42.47116,-123.36449
338465,CEDAR HILL,2003,2452789.5,150,2200,1,Lightning,2452790.5,151,30,0.1,A,36.9761,-107.917
621986,,2005,2453520.5,150,,5,Debris Burning,,,,1,B,32.91293001,-96.40790999
962740,,1992,2448771.5,150,,6,Railroad,,,,8,B,30.12,-81.72
161555,FIVE MILE,2003,2452789.5,150,1745,1,Lightning,2452789.5,150,2030,0.1,A,34.46555556,-110.9586111
444842,,2007,2454250.5,150,,2,Equipment Use,,,,24.6,C,31.2214181,-84.00834326
1399185,,1994,2449502.5,150,100,7,Arson,2449502.5,150,645,0.7,B,33.9328,-84.2608
63267,,1994,2449502.5,150,1600,4,Campfire,2449502.5,150,1615,0.1,A,47.16666667,-113.49
1599850,ECR-20120529-001,2012,2456076.5,150,,7,Arson,2456076.5,150,,27,C,33.068001,-85.792033
35893,PINE,2009,2454981.5,150,1422,4,Campfire,2454981.5,150,1432,0.1,A,39.46,-119.8644444
485400,,2004,2453154.5,150,,8,Children,,,,0.3,B,44.95463712,-84.62476015
182937,LEECH,1997,2450598.5,150,1430,5,Debris Burning,2450598.5,150,1600,1,B,47.0833,-94.5169
239951,DODGE,1994,2449502.5,150,1500,2,Equipment Use,2449502.5,150,1720,0.5,B,34.77552,-107.94762
559571,CAIN,2001,2452059.5,150,,1,Lightning,,,,10,C,34.10499998,-103.6067
236703,SO WILLOW,1992,2448771.5,150,1639,1,Lightning,2448771.5,150,2030,0.1,A,40.5166,-112.5508
1302363,,2007,2454250.5,150,1154,9,Miscellaneous,2454250.5,150,1154,0.1,A,42.98216344,-77.24605649
1647313,MILE MARKER 88,2013,2456442.5,150,954,13,Missing/Undefined,2456442.5,150,1030,0.1,A,33.1072,-104.4417
891579,,2000,2451693.5,150,,9,Miscellaneous,,,,3,B,30.5844,-90.5419
1794834,WASH,2015,2457172.5,150,1100,4,Campfire,,,,0.1,A,33.73138889,-111.5147222
380720,,1999,2451328.5,150,,5,Debris Burning,,,,0.1,A,64.85606,-147.9502
1851486,,2015,2457172.5,150,1843,9,Miscellaneous,,,,0.1,A,41.8401296,-72.9856902
1442329,,2005,2453520.5,150,1500,9,Miscellaneous,2453520.5,150,1600,1,B,35.5566667,-88.4133333
1460559,FALLS,2011,2455711.5,150,1315,4,Campfire,2455715.5,154,1800,12,C,35.81805556,-106.6013889
1525372,LINDEN - 167,2011,2455711.5,150,1839,7,Arson,2455711.5,150,2121,3,B,32.88527778,-94.44805556
120884,MP 60.3,1999,2451329.5,151,1532,2,Equipment Use,2451329.5,151,1724,0.1,A,34.15,-117.4852778
526086,,2007,2454251.5,151,,13,Missing/Undefined,,,,2,B,35.47739,-80.17392
798303,,1996,2450233.5,151,1440,9,Miscellaneous,2450234.5,152,1000,1,B,44.66599983,-85.76770119
1702885,,2003,2452790.5,151,,13,Missing/Undefined,,,,2,B,18.46085,-66.515091
500607,,1997,2450599.5,151,,5,Debris Burning,,,,0.5,B,47.281044,-93.148467
559574,R.R. WEST,2001,2452060.5,151,,6,Railroad,,,,1,B,33.82169999,-103.8492
1448058,,2002,2452425.5,151,,5,Debris Burning,,,,0.07,A,45.401022,-88.255823
929122,,2002,2452425.5,151,,1,Lightning,,,,40,C,33.0097,-81.0883
353165,COOKIE KANE,2007,2454251.5,151,2115,10,Fireworks,2454251.5,151,2200,1,B,37.0975,-111.2908
1793463,ZAYE PRAIRIE,2015,2457173.5,151,1515,1,Lightning,2457173.5,151,1614,0.1,A,29.19888889,-81.83138889
326086,BIG DOMINGUEZ,2009,2454982.5,151,1348,1,Lightning,2454982.5,151,1820,0.1,A,38.7589,-108.5405
524879,,2007,2454251.5,151,,13,Missing/Undefined,,,,0.2,A,35.28361,-79.10172
371922,MOWER,2007,2454251.5,151,730,2,Equipment Use,2454251.5,151,800,0.1,A,34.74555556,-116.8994444
400273,,2003,2452790.5,151,,5,Debris Burning,,,,2,B,30.0525,-81.74472002
1826290,,2015,2457173.5,151,1818,5,Debris Burning,2457173.5,151,1828,0.01,A,38.361067,-120.752533
230916,GRANITE,1994,2449503.5,151,1600,1,Lightning,2449504.5,152,900,20,C,32.9501,-107.2506
161227,CARCASS CREEK,2003,2452790.5,151,1230,1,Lightning,2452790.5,151,1600,0.1,A,38.19861111,-111.3533333
161569,BLACK,2003,2452790.5,151,1340,1,Lightning,2452790.5,151,1559,0.1,A,33.80777778,-109.3016667
449664,,2007,2454251.5,151,,7,Arson,,,,1.43,B,34.72671105,-85.08879458
1779611,,2014,2456808.5,151,1044,9,Miscellaneous,2456854.5,197,1109,0.1,A,40.6412,-74.0167
1239652,FY2000-MITCHELL-162,2000,2451694.5,151,1936,7,Arson,2451694.5,151,1936,0.14,A,31.1045,-84.1953
1875596,DICE,2010,2455347.5,151,314,7,Arson,,,,0.6,B,35.891588,-118.946598
1742007,,2014,2456808.5,151,2131,2,Equipment Use,,,,0.1,A,41.0765,-74.0547
740263,,1994,2449504.5,152,,13,Missing/Undefined,2449504.5,152,1152,4,B,34.70833333,-82.04166667
1535507,GAS LINE FIRE,2009,2454983.5,152,,1,Lightning,,,,5,B,31.77627,-101.876125
1009426,,1994,2449504.5,152,,3,Smoking,,,,1,B,35.5017,-77.6217
1145178,STURGIL'S LANDING,2010,2455348.5,152,,3,Smoking,2455348.5,152,641,0.1,A,59.4219437,-135.3397217
1328902,,2003,2452791.5,152,1510,7,Arson,2452791.5,152,1510,0.1,A,44.45895525,-73.68135177
508350,,2002,2452426.5,152,,7,Arson,,,,0.1,A,45.96436202,-94.35314393
391073,,2004,2453156.5,152,,4,Campfire,,,,0.5,B,35.27059465,-113.5012667
1769634,,2014,2456809.5,152,1529,7,Arson,,,,2.5,B,40.9468,-72.6636
208730,BLUFF,1998,2450965.5,152,2230,7,Arson,2450966.5,153,18,3,B,33.3192,-110.4518
679847,,1994,2449504.5,152,2025,13,Missing/Undefined,2449504.5,152,2043,0.1,A,32.13890146,-110.9819858
1239331,FY2000-MCDUFFIE-089,2000,2451695.5,152,1120,5,Debris Burning,2451695.5,152,1120,0.64,B,33.3837,-82.4195
1798256,WILSON CYPRESS,2015,2457174.5,152,1210,1,Lightning,2457193.5,171,1741,70,C,26.1731,-81.0006
1361042,WADDELL #1,1993,2449139.5,152,,10,Fireworks,2449139.5,152,,0.1,A,59.650001,-151.550003
221582,COSGRAVE C,1994,2449504.5,152,1546,1,Lightning,2449505.5,153,1400,0.2,A,39.25,-108.4506
752363,INCIDENT #717,2002,2452426.5,152,,5,Debris Burning,,,,3.2,B,44.50346,-97.50604
153618,DUCKETT,2002,2452426.5,152,1330,1,Lightning,2452426.5,152,1700,1,B,35.21111111,-84.3625
132587,CROSSROADS,2000,2451695.5,152,1721,1,Lightning,2451695.5,152,1843,1,B,30.28166667,-82.33
1444616,,2002,2452426.5,152,,5,Debris Burning,,,,3.7,B,44.005761,-90.585399
305536,HIDDEN LAK,2004,2453156.5,152,1604,4,Campfire,2453156.5,152,1610,0.1,A,60.4661,-150.2022
954751,,1995,2449869.5,152,,1,Lightning,,,,6,B,29.82,-83.18
1471605,RAVENBELL,2011,2455713.5,152,,2,Equipment Use,,,,0.1,A,64.828,-147.411
1142668,0SLU002161               ,2000,2451695.5,152,,2,Equipment Use,,,,0.8,B,35.09805555,-120.5680556
1867118,,2012,2456078.5,152,,13,Missing/Undefined,,,,0.1,A,21.2886505,-157.8147888
1300317,,2007,2454252.5,152,1800,9,Miscellaneous,2454252.5,152,1800,0.1,A,42.8283463,-78.82070511
1313066,,2002,2452426.5,152,1600,9,Miscellaneous,2452426.5,152,,1,B,43.02254338,-108.3953393
1255482,FY2002-JEFF DAVIS-040,2002,2452426.5,152,1705,1,Lightning,2452426.5,152,1705,1.8,B,31.7211,-82.6789
192606,GLAC HOMES,1992,2448774.5,153,1900,8,Children,2448774.5,153,2000,1,B,48.4833,-113.0342
1498669,,2011,2455714.5,153,1550,5,Debris Burning,,,,0.1,A,38.02613889,-78.04658333
365704,LIMA,2002,2452427.5,153,1300,2,Equipment Use,2452427.5,153,1345,0.1,A,37.28055107,-120.696969
299204,CREEPINGFE,2001,2452062.5,153,1548,9,Miscellaneous,2452062.5,153,1600,0.1,A,33.0617,-111.7474
1535528,292,2009,2454984.5,153,,11,Powerline,,,,5,B,31.39206173,-103.055154
391536,,2005,2453523.5,153,,13,Missing/Undefined,,,,0.5,B,34.92947364,-114.5937924
1237963,FY2000-HALL-055,2000,2451696.5,153,1515,7,Arson,2451696.5,153,1515,0.62,B,34.2926,-83.8679
1422317,,2009,2454984.5,153,2205,13,Missing/Undefined,,,,0.25,A,31.57155,-92.52619
35092,CHANCHELULLA,2009,2454984.5,153,1255,1,Lightning,2454984.5,153,2200,0.1,A,40.47916667,-123.0225
1084303,MELSHER RD  JENNY_LIND   ,2007,2454253.5,153,,2,Equipment Use,,,,14,C,38.14805555,-120.9238889
1854486,,2015,2457175.5,153,1938,13,Missing/Undefined,2457175.5,153,1956,0.25,A,39.1559,-121.5662
561286,LITTLE BLUE ,2005,2453523.5,153,,1,Lightning,,,,0.25,A,36.23500001,-105.2619
96162,DEEP CREEK,1996,2450235.5,153,1205,7,Arson,2450237.5,155,1800,900,E,34.345,-117.2333333
829163,,2000,2451696.5,153,,9,Miscellaneous,,,,0.1,A,30.3933,-89.3167
1274925,OTSEGO 14,2007,2454253.5,153,2100,4,Campfire,2454253.5,153,,3.1,B,45.18,-84.44
1304523,,2007,2454253.5,153,1428,9,Miscellaneous,2454253.5,153,1428,0.1,A,41.76658162,-75.05847125
1101706,CHALK                    ,2004,2453157.5,153,,2,Equipment Use,,,,0.3,B,38.555,-122.77
555327,,1999,2451331.5,153,,2,Equipment Use,,,,0.25,A,39.97083,-74.27917
1650699,MILE POST 210,2013,2456445.5,153,1100,13,Missing/Undefined,2456445.5,153,1230,0.1,A,43.1755,-106.3422
207433,THE CHAIR,1995,2449870.5,153,1300,8,Children,2449870.5,153,1730,5,B,33.4601,-110.4023
1114895,EDGEWOOD LN  SOUTH_PLACER,2007,2454253.5,153,,5,Debris Burning,,,,1,B,38.835,-121.1319444
1519503,,2011,2455714.5,153,1337,1,Lightning,2455714.5,153,1415,0.1,A,40.771893,-73.29156804
544832,,2002,2452427.5,153,,7,Arson,,,,0.25,A,39.53333,-74.69583
1630669,WHEATFIELD REKINDLE,2012,2456079.5,153,,1,Lightning,,,,1,B,33.804826,-98.625298
321733,IRON MTN,2002,2452427.5,153,1310,9,Miscellaneous,2452433.5,159,1800,4439.4,F,38.29781,-105.50257
359713,QUARY,1993,2449140.5,153,1400,9,Miscellaneous,2449140.5,153,1530,1,B,46.5,-120
1663192,UNKNOWN,2013,2456445.5,153,2319,9,Miscellaneous,2456445.5,153,2349,0.1,A,39.9919,-105.2465
981684,,1992,2448774.5,153,,9,Miscellaneous,,,,1,B,28.51,-82.49
548140,,1994,2449505.5,153,,6,Railroad,,,,0.25,A,40.7,-75.15417
361334,ALLEN,1997,2450601.5,153,900,1,Lightning,2450601.5,153,1300,1,B,40.7725,-108.9103
33520,BALDWIN,2008,2454619.5,154,1146,9,Miscellaneous,2454619.5,154,1210,0.1,A,34.30333333,-116.8225
1235398,FY2000-BIBB-023,2000,2451697.5,154,1630,5,Debris Burning,2451697.5,154,1630,0.29,B,32.8184,-83.5676
1854500,HOBBS 2,2015,2457176.5,154,1601,13,Missing/Undefined,2457176.5,154,1800,0.25,A,31.5575,-110.4598
283888,FORK,2001,2452063.5,154,30,7,Arson,2452063.5,154,115,1,B,36.018166,-118.799753
1114005,PG&E #1                  ,1992,2448775.5,154,,2,Equipment Use,,,,0.1,A,38.65611111,-122.8430556
1741020,RV,2014,2456811.5,154,,12,Structure,2456811.5,154,,0.1,A,36.3566,-106.1914
1296557,,2008,2454619.5,154,2058,7,Arson,2454619.5,154,2058,0.1,A,42.70866298,-73.67441597
721905,HERMITS,1994,2449506.5,154,,13,Missing/Undefined,,,,0.1,A,35.58527755,-105.3730545
296282,ROSANNA,2005,2453524.5,154,1600,9,Miscellaneous,2453524.5,154,1700,0.1,A,34.1389,-114.3014
631263,,2006,2453889.5,154,,5,Debris Burning,,,,5,B,32.47624,-96.35566998
1525413,LIVINGSTON - 436,2011,2455715.5,154,1502,3,Smoking,2455715.5,154,1646,2,B,30.45194444,-94.16851667
90235,SECOND BUCKEYE,1996,2450236.5,154,1802,1,Lightning,2450267.5,185,1900,0.5,B,38.425,-109.0216667
958123,,1999,2451332.5,154,,1,Lightning,,,,0.2,A,27.08,-82.15
1567566,INTERCHANGE,2012,2456080.5,154,1239,2,Equipment Use,2456080.5,154,1325,1.5,B,34.33611111,-118.5061111
1410998,,1992,2448775.5,154,945,5,Debris Burning,2448775.5,154,1045,0.18,A,34.6358,-84.9884
1603532,,2012,2456080.5,154,1255,2,Equipment Use,,,,1.9,B,32.3002,-92.88582
1661884,UNKNOWN,2013,2456446.5,154,1822,9,Miscellaneous,2456446.5,154,1852,0.1,A,38.2382,-104.5613
494935,,1992,2448775.5,154,,2,Equipment Use,,,,2,B,46.207073,-93.777544
1543039,WILDLAND-CR 429,2010,2455350.5,154,,5,Debris Burning,,,,2,B,29.30232578,-99.76377656
986729,,2001,2452063.5,154,,2,Equipment Use,,,,0.5,B,27.9019,-81.6389
18908,MCMILLAN,2007,2454254.5,154,2100,1,Lightning,2454254.5,154,2340,0.1,A,48.29972222,-115.4563889
1878563,JUNIPER,2009,2454985.5,154,1254,9,Miscellaneous,,,,1,B,33.771313,-117.095891
1804986,SWEREN,2015,2457176.5,154,,13,Missing/Undefined,2457176.5,154,,0.1,A,64.874138,-146.905833
1776674,,2014,2456811.5,154,1638,9,Miscellaneous,,,,0.1,A,40.7442,-73.6494
602936,,2003,2452793.5,154,,7,Arson,,,,80,C,30.31889001,-94.01860998
97063,LINCOLN,1997,2450602.5,154,1143,2,Equipment Use,2450602.5,154,1800,5,B,33.69,-117.4016667
1063050,CHIMNEY,2006,2453889.5,154,1500,4,Campfire,,,,110,D,31.49444444,-111.2444444
1243348,FY2001-BRYAN SOUTH-023,2001,2452063.5,154,1947,7,Arson,2452063.5,154,1947,0.45,B,31.8921,-81.3705
1297544,,2008,2454620.5,155,1451,9,Miscellaneous,2454620.5,155,1451,0.1,A,40.76925199,-73.25335803
1056209,OPS OFFICER FIRE,2004,2453159.5,155,,8,Children,,,,0.1,A,35.9167,-77.6333
664182,,2008,2454620.5,155,,1,Lightning,,,,1,B,38.00472,-78.355
279584,FLAT TIRE,2004,2453159.5,155,1425,2,Equipment Use,2453159.5,155,1800,1,B,48.3552,-119.1978
361083,TARBONEL2,1996,2450237.5,155,2000,1,Lightning,,,,0.1,A,34.76555556,-94.61611111
1555915,BELLVILLE/ NEWSOME,2011,2455716.5,155,,5,Debris Burning,,,,1,B,30.0437682,-96.1482747
1134526,ALMOND                   ,2006,2453890.5,155,,2,Equipment Use,,,,1,B,33.91111111,-116.7811111
188854,BLOCK 28,1992,2448776.5,155,1330,11,Powerline,2448776.5,155,1630,0.1,A,48.0849,-118.7278
1835860,NA,2015,2457177.5,155,1924,7,Arson,2457177.5,155,1956,0.1,A,44.2401,-74.4775
1730248,DAILEY,2014,2456812.5,155,112,10,Fireworks,2456812.5,155,400,0.5,B,33.9433,-116.8383
86796,BIG FALLS,1996,2450237.5,155,1400,4,Campfire,2450237.5,155,1900,0.1,A,36.27,-115.6816667
1280138,SANDIA SPRINGS,2009,2454986.5,155,1529,7,Arson,2454986.5,155,1529,0.1,A,35.1078,-106.3723
996559,,2001,2452064.5,155,,1,Lightning,,,,0.1,A,29.1042,-82.5939
1784801,TRENT BOUND,2014,2456812.5,155,,9,Miscellaneous,,,,3,B,43.71950494,-99.4824028
150776,STRIKE # 2,2002,2452429.5,155,945,1,Lightning,2452429.5,155,1800,0.1,A,38.58444444,-78.66361111
1100370,AMIOT                    ,2002,2452429.5,155,,8,Children,,,,1,B,37.34111111,-121.6319444
3741,CENTER,2005,2453525.5,155,1219,9,Miscellaneous,2453525.5,155,1224,1,B,34.48611111,-118.1569444
1151464,,2007,2454255.5,155,1420,7,Arson,2454255.5,155,1540,1,B,33.929864,-87.313128
743497,,1993,2449142.5,155,,13,Missing/Undefined,2449142.5,155,,1,B,34.29166667,-80.94166667
1504977,MS0    1111-4460604008,2011,2455716.5,155,1515,13,Missing/Undefined,,,,17,C,31.092129,-89.894616
724561,EXIT,1998,2450968.5,155,,13,Missing/Undefined,,,,12,C,34.93138885,-104.6819458
1109459,ELKINS                   ,2001,2452064.5,155,,7,Arson,,,,1,B,39.34305555,-121.5488889
379646,,1996,2450237.5,155,,5,Debris Burning,,,,3,B,64.68387,-148.9809
351860,NAVAJO,2007,2454255.5,155,1800,1,Lightning,2454256.5,156,1200,0.1,A,37.184294,-108.496825
1577573,ARBOLES,2012,2456081.5,155,1027,1,Lightning,2456088.5,162,800,0.1,A,36.1872,-105.8233
1235524,FY2000-BRANTLEY-105,2000,2451699.5,156,1329,1,Lightning,2451699.5,156,1329,0.35,B,31.2923,-81.7972
1844460,,2015,2457178.5,156,1920,9,Miscellaneous,2457178.5,156,2112,0.2,A,34.336258,-79.515335
1788703,,2014,2456813.5,156,1648,13,Missing/Undefined,,,,1,B,38.037491,-122.259971
302757,NYE,2005,2453526.5,156,2100,9,Miscellaneous,2453526.5,156,2330,3,B,33.3003,-110.518
55220,,1993,2449143.5,156,1000,1,Lightning,2449143.5,156,2000,12,C,33.5,-108.55
378750,,2007,2454256.5,156,,5,Debris Burning,,,,0.3,B,61.5,-149.9167
